"Time [ms]","InducedVoltage(PhaseA) [V]"
91.5699999999972,201.526894040014
91.5799999999972,201.411739772629
91.5899999999972,201.082134438786
91.5999999999972,200.718144739894
91.6099999999972,200.345013783357
91.6199999999972,199.889989718807
91.6299999999972,199.39949889243
91.6399999999972,198.99665780129
91.6499999999972,198.633779400885
91.6599999999972,198.232341208879
91.6699999999972,197.681568084603
91.6799999999972,197.015855132406
91.6899999999971,196.545691744891
91.6999999999971,196.029200938182
91.7099999999971,195.472964354541
91.7199999999971,194.863533076259
91.7299999999971,194.287112553997
91.7399999999971,193.759214706524
91.7499999999971,193.251609152899
91.7599999999971,192.74973649637
91.7699999999971,192.183191830425
91.7799999999971,191.442987480925
91.7899999999971,190.627570971454
91.7999999999971,189.829905681985
91.8099999999971,189.068556736564
91.8199999999971,188.252086178071
91.8299999999971,187.578206992434
91.8399999999971,187.073246414332
91.8499999999971,186.651890494206
91.8599999999971,186.262272531582
91.8699999999971,185.733100960678
91.8799999999971,185.221511238112
91.8899999999971,184.849969586216
91.8999999999971,184.40869816531
91.9099999999971,183.913346580111
91.9199999999971,183.371517683029
91.9299999999971,182.877753439921
91.9399999999971,182.33695644007
91.949999999997,181.773001849608
91.959999999997,181.217320296119
91.969999999997,180.735042884558
91.979999999997,180.265369043778
91.989999999997,179.707341270935
91.999999999997,179.079403984572
92.009999999997,178.374793042099
92.019999999997,177.585737267011
92.029999999997,176.913333477351
92.039999999997,176.358978448897
92.049999999997,175.832089507794
92.059999999997,175.27067062508
92.069999999997,174.413083877362
92.079999999997,173.626750829595
92.089999999997,172.94442163687
92.099999999997,172.24802403685
92.109999999997,171.543491681501
92.119999999997,170.776686386458
92.129999999997,169.914438661818
92.139999999997,168.945385155236
92.149999999997,167.943712981183
92.159999999997,166.945107412619
92.169999999997,166.08007688893
92.179999999997,165.113130964421
92.189999999997,164.12070382468
92.199999999997,163.181628799225
92.2099999999969,162.336934349519
92.2199999999969,161.695551416891
92.2299999999969,160.641741697393
92.2399999999969,159.429578028195
92.2499999999969,158.230376228558
92.2599999999969,157.117038180477
92.2699999999969,157.162247282963
92.2799999999969,156.159499068892
92.2899999999969,154.727117278755
92.2999999999969,153.335226911655
92.3099999999969,152.130201422546
92.3199999999969,151.331293687559
92.3299999999969,150.365201303862
92.3399999999969,149.173637907662
92.3499999999969,147.910310564223
92.3599999999969,146.658184985402
92.3699999999969,145.837482923206
92.3799999999969,144.816947182938
92.3899999999969,143.736656519727
92.3999999999969,142.600542781576
92.4099999999969,141.449302830743
92.4199999999969,140.386041882148
92.4299999999969,139.288198360207
92.4399999999969,138.196547402461
92.4499999999969,137.12391382758
92.4599999999969,136.074267589431
92.4699999999968,135.53030939647
92.4799999999968,134.429359013724
92.4899999999968,133.253327491584
92.4999999999968,132.088091699253
92.5099999999968,131.018709766673
92.5199999999968,130.107826697617
92.5299999999968,129.171331415315
92.5399999999968,128.08811514512
92.5499999999968,126.933479118616
92.5599999999968,125.769664547157
92.5699999999968,124.659187060627
92.5799999999968,123.575220391167
92.5899999999968,122.518162004218
92.5999999999968,121.488399103581
92.6099999999968,120.477354194304
92.6199999999968,119.425013953103
92.6299999999968,118.094314846121
92.6399999999968,116.819597418791
92.6499999999968,115.71505987634
92.6599999999968,114.831085428829
92.6699999999968,114.038780874892
92.6799999999968,112.991615958852
92.6899999999968,111.963805044979
92.6999999999968,111.005563336064
92.7099999999968,110.182836935177
92.7199999999967,109.5617274426
92.7299999999967,108.631053936623
92.7399999999967,107.579866496987
92.7499999999967,106.520089698256
92.7599999999967,105.538697810909
92.7699999999967,104.719463218764
92.7799999999967,103.802035473965
92.7899999999967,102.895079611787
92.7999999999967,102.011283187367
92.8099999999967,101.130689325024
92.8199999999967,100.127775682746
92.8299999999967,99.1469362900593
92.8399999999967,98.1525628043656
92.8499999999967,97.1647293502048
92.8599999999967,96.4300985399569
92.8699999999967,96.0273625909447
92.8799999999967,94.9320732980541
92.8899999999967,93.781783686428
92.8999999999967,92.6797792669437
92.9099999999967,91.7173848984737
92.9199999999967,90.9568482713258
92.9299999999967,90.1301063702314
92.9399999999967,89.2335978639858
92.9499999999967,88.3570719203835
92.9599999999967,87.4966901365598
92.9699999999967,86.6482475630703
92.9799999999966,85.9331090188403
92.9899999999966,85.278971521488
92.9999999999966,84.7120691768927
93.0099999999966,84.2800309358099
93.0199999999966,83.6744721281979
93.0299999999966,82.7584756768668
93.0399999999966,81.7407026173111
93.0499999999966,80.7145980157575
93.0599999999966,80.4669202738195
93.0699999999966,80.3007011836776
93.0799999999966,79.0826653232435
93.0899999999966,77.9167531989783
93.0999999999966,76.9494111470509
93.1099999999966,76.3807689340534
93.1199999999966,76.030621123252
93.1299999999966,75.3987826364877
93.1399999999966,74.5749827940012
93.1499999999966,73.6866107457934
93.1599999999966,72.7446196478965
93.1699999999966,71.8858422871837
93.1799999999966,71.1317543653056
93.1899999999966,70.4652179194132
93.1999999999966,69.9006563656068
93.2099999999966,69.3207919821748
93.2199999999966,68.4496568342879
93.2299999999966,67.4053624397763
93.2399999999965,66.3075703003058
93.2499999999965,65.2725273534854
93.2599999999965,65.5252724519134
93.2699999999965,65.1934859891623
93.2799999999965,64.0282427494004
93.2899999999965,62.9814231749293
93.2999999999965,62.158129705428
93.3099999999965,61.6669122737778
93.3199999999965,61.2860419376054
93.3299999999965,60.760840367205
93.3399999999965,60.1443880520691
93.3499999999965,59.465055538821
93.3599999999965,58.7801450203318
93.3699999999965,58.1235067704577
93.3799999999965,57.5123636647357
93.3899999999965,56.9650973775149
93.3999999999965,56.4480691149671
93.4099999999965,55.8643302849771
93.4199999999965,55.0211807614387
93.4299999999965,54.0962650776466
93.4399999999965,53.394529190337
93.4499999999965,52.8747978172039
93.4599999999965,53.2748803910132
93.4699999999965,52.7990371727127
93.4799999999965,52.0194324588052
93.4899999999965,51.2499875863992
93.4999999999964,50.5207422538678
93.5099999999964,50.0022139085843
93.5199999999964,49.2884095650403
93.5299999999964,48.4969146782199
93.5399999999964,47.6629810397422
93.5499999999964,46.7694225042725
93.5599999999964,45.9437449313649
93.5699999999964,45.1150372959008
93.5799999999964,44.3242269301813
93.5899999999964,43.5331267362948
93.5999999999964,42.7058740430586
93.6099999999964,41.7494981370614
93.6199999999964,40.929700185699
93.6299999999964,40.134912240114
93.6399999999964,39.3341463447217
93.6499999999964,38.5200725947665
93.6599999999964,37.7711577677353
93.6699999999964,36.8960513790373
93.6799999999964,36.0470201148377
93.6899999999964,35.2157755215465
93.6999999999964,34.4001384854131
93.7099999999964,33.4157988674755
93.7199999999964,32.6327685565508
93.7299999999964,31.933895664954
93.7399999999964,31.2407299256467
93.7499999999964,30.5243780352404
93.7599999999963,29.6419889450117
93.7699999999963,28.8821107629345
93.7799999999963,28.1875792861042
93.7899999999963,27.547261975025
93.7999999999963,26.9023861162232
93.8099999999963,26.3527746148906
93.8199999999963,25.6143569055567
93.8299999999963,24.8294792763504
93.8399999999963,24.0151993397553
93.8499999999963,23.2481483842417
93.8599999999963,23.0110937944283
93.8699999999963,22.1698230821965
93.8799999999963,21.386981456889
93.8899999999963,20.6647218814915
93.8999999999963,20.0084080379859
93.9099999999963,19.4500324976754
93.9199999999963,18.7415183124096
93.9299999999963,18.0325314482643
93.9399999999963,17.3082116039391
93.9499999999963,16.5853487872125
93.9599999999963,16.0089605805824
93.9699999999963,15.42029794252
93.9799999999963,14.9475405016586
93.9899999999963,14.5614615734424
93.9999999999963,14.1936952930022
94.0099999999962,13.7006288814467
94.0199999999962,13.0445565448167
94.0299999999962,12.3086166853414
94.0399999999962,11.5230967061841
94.0499999999962,10.8919977957422
94.0599999999962,10.6044537955263
94.0699999999962,9.65805027251521
94.0799999999962,8.78318675530676
94.0899999999962,8.02972487341513
94.0999999999962,7.38099659001179
94.1099999999962,6.73489407777006
94.1199999999962,6.19046891772723
94.1299999999962,5.65091607378498
94.1399999999962,5.04521846952932
94.1499999999962,4.31029450168041
94.1599999999962,3.53024335461582
94.1699999999962,2.80046302493231
94.1799999999962,2.10962813486648
94.1899999999962,1.476085335822
94.1999999999962,0.870938581865044
94.2099999999962,0.0875298020674986
94.2199999999962,-0.778146560481696
94.2299999999962,-1.61913676449688
94.2399999999962,-2.41830187364678
94.2499999999962,-2.92662213446371
94.2599999999962,-3.40623195553835
94.2699999999961,-4.35153031064783
94.2799999999961,-5.26710762119298
94.2899999999961,-6.1065413157424
94.2999999999961,-6.83524461889129
94.3099999999961,-7.5889334117174
94.3199999999961,-8.44046982579338
94.3299999999961,-9.29822831829963
94.3399999999961,-10.1620835567806
94.3499999999961,-11.0168590268245
94.3599999999961,-11.9189668575381
94.3699999999961,-12.850191833419
94.3799999999961,-13.7177976415548
94.3899999999961,-14.5185921536062
94.3999999999961,-15.2717046701167
94.4099999999961,-16.046091231231
94.4199999999961,-16.9212169493282
94.4299999999961,-17.9045186271765
94.4399999999961,-18.9448139748749
94.4499999999961,-20.3727343864035
94.4599999999961,-21.6822111720416
94.4699999999961,-22.6525800449684
94.4799999999961,-23.5948894525606
94.4899999999961,-24.5407136027942
94.4999999999961,-25.4166583822324
94.5099999999961,-26.3652346374765
94.5199999999961,-27.3167358471382
94.529999999996,-28.2333649710531
94.539999999996,-29.1541085313485
94.549999999996,-30.0548900061259
94.559999999996,-31.0582980562635
94.569999999996,-32.1000110350578
94.579999999996,-33.1290488070457
94.589999999996,-34.1543713603287
94.599999999996,-35.1350436809283
94.609999999996,-36.2405113709829
94.619999999996,-37.4459818653028
94.629999999996,-38.7009903438595
94.639999999996,-39.9682762507625
94.649999999996,-40.8716847007107
94.659999999996,-42.1102003947182
94.669999999996,-43.5077294557995
94.679999999996,-44.8583590891616
94.689999999996,-46.151081765694
94.699999999996,-47.4359866834029
94.709999999996,-48.6629436441399
94.719999999996,-49.8938179999686
94.729999999996,-51.1198932691803
94.739999999996,-52.3489002026589
94.749999999996,-53.4452711045741
94.759999999996,-54.6346753944438
94.769999999996,-55.8426781182453
94.779999999996,-57.0583477889519
94.7899999999959,-58.2876611820438
94.7999999999959,-59.3404764302141
94.8099999999959,-60.6321076443594
94.8199999999959,-61.9874427916944
94.8299999999959,-63.3067889760197
94.8399999999959,-64.5561361605929
94.8499999999959,-65.7871204099103
94.8599999999959,-67.1118718064134
94.8699999999959,-68.4163578508146
94.8799999999959,-69.6525481277299
94.8899999999959,-70.7838982724973
94.8999999999959,-71.6764515248325
94.9099999999959,-72.8425722150317
94.9199999999959,-74.118625565206
94.9299999999959,-75.4500824359239
94.9399999999959,-76.7491676506582
94.9499999999959,-77.8678299247215
94.9599999999959,-79.0907855524658
94.9699999999959,-80.3871129020583
94.9799999999959,-81.7338426812225
94.9899999999959,-83.1959472840454
94.9999999999959,-84.6566390123482
95.0099999999959,-85.8552163415516
95.0199999999959,-86.9689304284299
95.0299999999959,-88.0527325392205
95.0399999999959,-89.2240019732982
95.0499999999958,-91.9242394914449
95.0599999999958,-92.8644555809432
95.0699999999958,-93.8095293817914
95.0799999999958,-94.8278499775579
95.0899999999958,-96.0203674921972
95.0999999999958,-97.525131300788
95.1099999999958,-99.0936718983149
95.1199999999958,-100.68216745239
95.1299999999958,-102.191573783125
95.1399999999958,-103.561758979856
95.1499999999958,-104.9091505407
95.1599999999958,-106.215767625736
95.1699999999958,-107.420794616631
95.1799999999958,-108.544132007626
95.1899999999958,-109.599729035281
95.1999999999958,-110.599544605378
95.2099999999958,-111.793614939176
95.2199999999958,-112.936145805881
95.2299999999958,-113.993661411751
95.2399999999958,-115.084964001227
95.2499999999958,-116.5407443556
95.2599999999958,-117.59730527835
95.2699999999958,-118.621396012095
95.2799999999958,-119.611626331678
95.2899999999958,-120.531869548324
95.2999999999957,-121.368349525267
95.3099999999957,-122.462987203514
95.3199999999957,-123.648986414021
95.3299999999957,-124.83329299689
95.3399999999957,-125.919649960099
95.3499999999957,-126.852094764723
95.3599999999957,-127.8982611262
95.3699999999957,-129.019966372146
95.3799999999957,-130.221593455621
95.3899999999957,-131.492492997221
95.3999999999957,-132.719114274965
95.4099999999957,-133.838038264661
95.4199999999957,-134.925957243864
95.4299999999957,-135.999622039373
95.4399999999957,-137.165574960793
95.4499999999957,-138.257864970998
95.4599999999957,-139.15083594776
95.4699999999957,-140.139529712613
95.4799999999957,-141.25439829977
95.4899999999957,-142.637127147996
95.4999999999957,-144.113997882855
95.5099999999957,-145.309742882999
95.5199999999957,-146.483506964051
95.5299999999957,-147.623922559875
95.5399999999957,-148.755044595342
95.5499999999957,-149.866379428881
95.5599999999956,-150.977279353848
95.5699999999956,-152.107746592384
95.5799999999956,-153.230466092769
95.5899999999956,-154.209192997676
95.5999999999956,-155.28495604219
95.6099999999956,-156.497157040797
95.6199999999956,-157.791439986821
95.6299999999956,-159.006589073965
95.6399999999956,-160.295241625644
95.6499999999956,-161.520277952151
95.6599999999956,-162.59886235141
95.6699999999956,-163.684206928347
95.6799999999956,-164.711124257544
95.6899999999956,-165.725957122412
95.6999999999956,-166.734110542235
95.7099999999956,-167.845807555869
95.7199999999956,-168.953059773669
95.7299999999956,-169.995598034761
95.7399999999956,-170.94990051755
95.7499999999956,-171.878711856571
95.7599999999956,-172.835365276103
95.7699999999956,-173.839153913918
95.7799999999956,-174.890273777784
95.7899999999956,-175.834107865624
95.7999999999956,-176.935192900066
95.8099999999956,-178.094673922727
95.8199999999955,-179.143630812589
95.8299999999955,-180.064031271424
95.8399999999955,-180.541064239983
95.8499999999955,-181.30107625238
95.8599999999955,-182.325281255705
95.8699999999955,-183.365676953273
95.8799999999955,-184.301220949118
95.8899999999955,-185.005934356271
95.8999999999955,-185.631968600557
95.9099999999955,-186.455612971999
95.9199999999955,-187.404044652069
95.9299999999955,-188.348146353552
95.9399999999955,-189.234259728401
95.9499999999955,-190.041262127437
