"Time [ms]","Moving1.Torque [NewtonMeter] - b='0.7'","Moving1.Torque [NewtonMeter] - b='0.72'","Moving1.Torque [NewtonMeter] - b='0.74'","Moving1.Torque [NewtonMeter] - b='0.76'","Moving1.Torque [NewtonMeter] - b='0.78'","Moving1.Torque [NewtonMeter] - b='0.8'","Moving1.Torque [NewtonMeter] - b='0.82'","Moving1.Torque [NewtonMeter] - b='0.84'","Moving1.Torque [NewtonMeter] - b='0.86'","Moving1.Torque [NewtonMeter] - b='0.88'","Moving1.Torque [NewtonMeter] - b='0.9'"
0.25,11.8191412941101,10.9131579608699,10.0826811710033,9.18820838864942,8.14908380571271,7.29810353909142,6.54769595800993,5.87499007346146,5.18015166672473,4.75397842461769,4.3258164625831
0.26,12.3871029228654,11.4845908468157,10.6381518089097,9.69768350090687,8.64502104862519,7.77840846525857,7.02943462890083,6.33488111560985,5.6201660385092,5.1869114302624,4.73998318044282
0.27,12.9605335402683,12.0687841484512,11.1705940831771,10.2072121495381,9.14870850548535,8.26460257346722,7.50993121682134,6.79292802427226,6.06225063833001,5.59972619398538,5.15511714399132
0.28,13.5226823759778,12.6377614335421,11.6834362708107,10.7046546922802,9.63908157114686,8.74824811209248,7.97830541207352,7.24171694098632,6.49907988820133,5.98022435052987,5.56028192271499
0.29,14.073042946361,13.2068566149267,12.1969226126726,11.2068211117001,10.1254135129616,9.23707091807521,8.4474800086096,7.69625556349494,6.94603853096609,6.35305264061663,5.97130453682709
0.3,14.6288844199854,13.7764736271748,12.7303152596673,11.7306990280825,10.6319255555453,9.73962038545819,8.93750687794237,8.17682057853022,7.42155278596371,6.75947251290102,6.41229382456191
0.31,15.1817909716272,14.3370082052562,13.2724890249961,12.2666651372982,11.1561079258712,10.2548931624633,9.44748830271572,8.67956293307998,7.9195031436551,7.21767793034502,6.88981467218648
0.32,15.7552149235906,14.9095445569386,13.8203200542224,12.8025293202124,11.6914204578991,10.7863077781509,9.97719171354039,9.20183569434836,8.43615877839219,7.74004354181764,7.40815219160114
0.33,16.3375750355181,15.4793296503277,14.3902030503386,13.3359039928353,12.2345186301955,11.3386050975149,10.5279089284295,9.74427982668545,8.97194572977652,8.31236969481004,7.95730814303435
0.34,16.9112733768958,16.0729950621647,14.9391757771384,13.9095420051938,12.8029963836898,11.8959801134845,11.0809513395654,10.2887968074646,9.50754097515966,8.76491626310363,8.44059614512009
0.35,17.4952414202337,16.6674357598347,15.5111409032561,14.4856075153226,13.3812282284615,12.4732900487629,11.6571288772377,10.8577743185771,10.0689809099443,9.27994661525145,8.96594323527343
0.36,18.0934423552062,17.2547758731877,16.0998572440032,15.0533174247788,13.9657612768634,13.07213713593,12.2560704029458,11.4520798118585,10.6576067020118,9.8665146337261,9.54031605518661
0.37,18.6968893650299,17.8160456919294,16.7025891618712,15.6086254098451,14.5573025308555,13.6948573576625,12.8779535401586,12.0727239069558,11.2749137606933,10.5237200327154,10.1621240625534
0.38,19.295602904709,18.3558972062942,17.3051546730376,16.1632575736964,15.1437936647635,14.3315577744992,13.5108881543108,12.705085191018,11.9059076350815,11.217082051667,10.8063792737748
0.39,19.9154021490202,18.9307494466372,17.9152294959581,16.7479326988074,15.7494709440526,14.9867788562458,14.1396152227561,13.3280936649194,12.5288831875309,11.8849896808598,11.436685878078
0.4,20.5549152431122,19.5534298911766,18.5220569857507,17.3548214968601,16.3758287213781,15.6163183875273,14.7484282085456,13.9201680152785,13.1211586215194,12.4884532699349,12.0340132426952
0.41,21.1927440675938,20.2054186073814,19.0954192962496,17.9742354752612,17.0033058384658,16.2114113790862,15.3191380139101,14.4753882325333,13.6773737410499,13.0231330340847,12.5893526819777
0.42,21.8158714611869,20.8634177495382,19.6482862501275,18.5965109391964,17.6201172761045,16.7938849302063,15.8726405096708,15.0336249203453,14.2199755893312,13.5295414084607,13.1262065552313
0.43,22.4118175383609,21.5015134382169,20.2091581192002,19.2155287618162,18.2304502503817,17.3806951465861,16.4373435978054,15.5975667237568,14.7907415472339,14.072196803785,13.6638516527558
0.440000000000001,23.0015708972355,22.1086303611136,20.802085381051,19.831215297613,18.8421331728473,18.0030597114103,17.041746344031,16.2036473987375,15.3958254622899,14.682328435092,14.2444994017836
0.450000000000001,23.700096475089,22.6986952373148,21.4187595776452,20.4439633534407,19.4923846247885,18.6633311066923,17.7244529923892,16.8851792714644,16.0732485091534,15.366097958117,14.9135144524204
0.460000000000001,24.3511565777169,23.2429257885574,22.034720889689,21.0350353359384,20.1131039782102,19.3232560414492,18.4110114531588,17.5708662536502,16.7375804937878,16.0655806140734,15.5807661375419
0.470000000000001,24.9669666508844,23.7821844866119,22.6521698446732,21.6351532884152,20.7213693321169,19.965195671148,19.0843840631563,18.2267822220242,17.3817183452959,16.75781582936,16.2249312823387
0.480000000000001,25.578491344416,24.3621780966698,23.2565657426589,22.254279394302,21.3337180228181,20.5801982631311,19.726272716983,18.851181561377,17.9917039177892,17.3929876126898,16.8323852893405
0.490000000000001,26.2070263023354,24.9907538029455,23.8502887422619,22.8905112673772,21.9607964345522,21.173237137137,20.3252394990638,19.4475936185386,18.5805482486187,17.9806978003635,17.4205926520016
0.500000000000001,26.8498521671002,25.6477735611218,24.4474574425491,23.5209992056605,22.5874425519145,21.7808947009093,20.9128634796818,20.0337387065283,19.1607620719039,18.564808016005,18.0148416513648
0.510000000000001,27.5038913547644,26.3073743388509,25.059655029959,24.1419777272724,23.2093875016585,22.3964263252129,21.5048931601585,20.6287059861521,19.7524026439346,19.1779237602553,18.620480788555
0.520000000000001,28.1732403398249,26.9598875642372,25.693365827325,24.75870083039,23.8240481177664,23.0258478157125,22.107903680762,21.23054938474,20.3510796554315,19.7953541315474,19.2164486820446
0.530000000000001,28.8581797349575,27.6083017383023,26.3314757643785,25.3734024247667,24.4221559317722,23.6408542991233,22.7042426512926,21.819167513802,20.9358736078702,20.3686538210355,19.7783785776375
0.540000000000001,29.5553009950689,28.2518819694629,26.9554379019388,25.983397570256,25.0107505201548,24.2274000046393,23.2791123308445,22.3851803591664,21.4962666797727,20.876248598149,20.2976035520962
0.550000000000001,30.2508275865488,28.8931143607504,27.571982209998,26.5881105586841,25.594252873376,24.7980939087459,23.8422792007458,22.9392731770164,22.042606286228,21.3657452537243,20.8033154325894
0.560000000000001,30.9206429262125,29.5457760433531,28.2264224555303,27.1938823757818,26.1932816505098,25.4051201750011,24.4455722874654,23.5303126942028,22.6228792806344,21.9818367567166,21.3884814893488
0.570000000000001,31.6065685575121,30.2030168268362,28.8777854079593,27.7829117832994,26.7846988461729,25.9930854754809,25.033133137082,24.1027199720136,23.1840724110139,22.5422431761897,21.9346104390736
0.580000000000001,32.3099579234589,30.8646359893454,29.514637469943,28.385036957275,27.3685488891037,26.5563734243141,25.5968078532683,24.649356188548,23.7198700178613,23.0415674785458,22.4389629896921
0.590000000000001,33.0180937798134,31.5235100782514,30.116828969235,28.9882206564916,27.9409354996182,27.0947810522101,26.1330847963679,25.1696654869538,24.230564692567,23.4966727589408,22.9138938810965
0.600000000000001,33.7169481884478,32.1754192834924,30.7139002871869,29.5796790730866,28.4983014606338,27.6166801200136,26.6475092152506,25.6723123879017,24.7252120574138,23.9378327525972,23.3792816160092
0.610000000000001,34.4006618166419,32.8230159775457,31.3368270314198,30.1667823648572,29.0548267952651,28.1655769965334,27.1720435167762,26.1819485808814,25.2268613426193,24.4079292952933,23.8575517189566
0.620000000000001,35.0653361535259,33.4564721483811,31.9761665081961,30.7572310227165,29.6129966842005,28.72565222862,27.7027670265494,26.695931777302,25.731263036909,24.8847005153345,24.3366198706873
0.630000000000001,35.7095288836904,34.0770922451113,32.6111261380666,31.347900338588,30.1668120622058,29.2829117467461,28.2336951057991,27.2089519820275,26.2326846699669,25.363534168163,24.8126406696328
0.640000000000001,36.3364758954844,34.6845354426544,33.2387337599271,31.921512702925,30.707999540786,29.8333851894904,28.7607442428542,27.7149284766951,26.7254884277033,25.8488599066949,25.2831244039021
0.650000000000001,36.9510471475755,35.2818381060465,33.8494640133535,32.4656073575188,31.2293322916652,30.3748033930064,29.2796581525825,28.2118300975648,27.2077704662146,26.3458494617781,25.7494385689934
0.660000000000001,37.5873528097368,35.8993659799398,34.4541908380092,33.0183180158165,31.7508410280804,30.9012244311666,29.7855722839756,28.694145819777,27.6777000761535,26.8345555851712,26.2163755122147
0.670000000000001,38.303899269084,36.5897737969152,35.0773449080923,33.6588355027537,32.3365148864355,31.3817722261329,30.2607615307813,29.1553613604384,28.129850453927,27.2523672142578,26.6842457122523
0.680000000000001,38.9896568694901,37.2510200160496,35.6778499941551,34.2540175947998,32.8926622698443,31.8396447089087,30.7208582302742,29.5988019513978,28.5629515031796,27.6888840142084,27.1431489597703
0.690000000000001,39.6449034513,37.9024727625791,36.2763283119398,34.822108678155,33.4329957285699,32.2935895487781,31.175693171614,30.0336020759719,28.9867409533655,28.1200673105928,27.5896245245842
0.700000000000001,40.31112233766,38.5549772279525,36.8874049246981,35.3848657875488,33.9708082440286,32.7566303239464,31.6331445362647,30.4720156704081,29.4148429821895,28.5211753923397,28.0210722250649
0.710000000000001,40.9842773738011,39.207461304312,37.5116888135765,35.9558363785737,34.512008057711,33.2348267088381,32.1003562625687,30.9222364606491,29.8548535452208,28.9169781510355,28.442509117115
0.720000000000001,41.6685204224616,39.8582937218281,38.1337117641086,36.5307544830225,35.0516167464854,33.7366503952977,32.5669290816606,31.3703537285415,30.2978467422642,29.2967468295829,28.8466835186403
0.730000000000001,42.3566743048395,40.5072629213179,38.7471033306079,37.1009880871339,35.5818679537173,34.2448466691372,33.0320177919731,31.8236695171849,30.7463755492004,29.6880147350894,29.2531649171438
0.740000000000001,43.0349595999893,41.1541827064291,39.3552916882185,37.6721899672289,36.1074336333575,34.749086925628,33.4966088860297,32.2819806718574,31.196234477818,30.1077637050701,29.6808329038838
0.750000000000001,43.6983225067265,41.7951419682703,39.9622457863539,38.2461106024572,36.6335400676657,35.2470426840976,33.9611094940828,32.7394610317098,31.6419781869935,30.5563231548333,30.1301087667302
0.760000000000001,44.3371549189682,42.4232194181683,40.5653581844828,38.8199353898987,37.1618219261434,35.7403348118401,34.4268746664873,33.1928773885529,32.0836089549455,31.0299120589673,30.5930914414348
0.770000000000001,44.9733068134438,43.0530031578662,41.1656023655864,39.3906045182526,37.6901963249613,36.2318577868275,34.8936265043414,33.6424187267249,32.5222673044055,31.4885088194429,31.0405834612168
0.780000000000001,45.6543225815927,43.7024706529816,41.776807046074,39.9555996140167,38.2129736828477,36.7198411581054,35.3438320561463,34.0781415381763,32.950404368617,31.8419408948497,31.4131088955366
0.790000000000001,46.307294626422,44.3344496341584,42.3778232038088,40.5195530083319,38.7369241354384,37.2075025176627,35.8022135193294,34.5207075251002,33.383613247378,32.2360198486759,31.8174271588699
0.800000000000001,46.9348344222652,44.9553207952707,42.9718760648684,41.0931850754664,39.2671022185858,37.691518794699,36.2773918077926,34.9790951913235,33.8304263179604,32.6823060921724,32.2671996107261
0.810000000000001,47.5477431153477,45.559790646092,43.5619926066598,41.6635441940437,39.8051149473723,38.1890882690204,36.7730510885721,35.4579440426736,34.2960724136511,33.1753264516366,32.7536723135904
0.820000000000002,48.1640843724024,46.1618599471919,44.146589602873,42.2370591407491,40.3651748911617,38.6973046526639,37.2789065378119,35.9481941322921,34.7742151586749,33.6847006544956,33.2459497254374
0.830000000000002,48.8268201858562,46.8130974770935,44.7788828954354,42.8605422132549,40.9621602077279,39.2674960016011,37.8250855492677,36.4687512328787,35.2804400072939,34.2083895273663,33.7550175873596
0.840000000000002,49.5061080677698,47.4796403543393,45.4280092663786,43.4785602050917,41.5529588326336,39.8338041513333,38.3635079589767,36.9798048985975,35.7813080310434,34.6971392091321,34.2384609407572
0.850000000000002,50.1905038986959,48.1422932454997,46.0758165190248,44.0761303207443,42.1277289412524,40.3811520246561,38.8733301343517,37.4598372044087,36.2497582111468,35.1430893861322,34.7018300399192
0.860000000000002,50.8779740453293,48.7915438051184,46.7101790648932,44.6529274442405,42.6802700806377,40.9069474571606,39.3581560687203,37.9224359382153,36.6967266390939,35.5634549815016,35.1232268360637
0.870000000000002,51.5658612112617,49.4236079139095,47.3218407375506,45.2127543970222,43.2247995827128,41.4154635021177,39.8313485512374,38.3683996302311,37.128297049321,35.9995870545183,35.5116436605399
0.880000000000002,52.2522444735079,50.0678368515209,47.938561890154,45.7896329178608,43.7787366018774,41.9485313651301,40.3418075939495,38.852978499754,37.6006074145008,36.4803875746454,35.9521315934048
0.890000000000002,52.9286977064346,50.7541042693684,48.5895496128682,46.4015617843531,44.3758428422565,42.5095458961176,40.9069367109398,39.4148500195364,38.1501131122093,37.0180996592102,36.5434632407451
0.900000000000002,53.5990797472484,51.4025455921598,49.1909365096363,46.989260005174,44.948434706175,43.0477822542631,41.4505283809355,39.9511978162991,38.6765923285385,37.543042386839,37.072476343636
0.910000000000002,54.2636120500586,52.0296446555814,49.7518902688639,47.5557958611769,45.5037555910694,43.5714414475994,41.9722615783086,40.4613949252727,39.169676447193,38.0518985559865,37.5660379601412
0.920000000000002,54.926208611014,52.6554176811409,50.3305420302444,48.1106613090025,46.0503079881435,44.0891369922945,42.4772364236975,40.9375819940171,39.6469275908759,38.5451274052501,38.0307667723216
0.930000000000002,55.5920558402054,53.2730743904803,50.9323202569733,48.6651608583057,46.5972012347086,44.6092867789705,42.9748991723507,41.4160309982638,40.1175143991741,39.0444826850473,38.4977600900296
0.940000000000002,56.2931198690099,53.9241925722591,51.5710670302501,49.2499974442473,47.1874961881999,45.1846180021993,43.5214312506498,41.945544969793,40.6368412915255,39.6209594842819,39.0340439277738
0.950000000000002,57.0057332401658,54.5793928696419,52.2170507041717,49.8584025322605,47.8015956937057,45.7767004630354,44.1080029466258,42.5152575964979,41.1908817000487,40.2547837451791,39.6069911805838
0.960000000000002,57.7140471770562,55.2368055428894,52.8585733309938,50.4810238826118,48.4238379711113,46.3833156515708,44.7098869381243,43.1032651514503,41.7648253677065,40.8862608263264,40.1857596972089
0.970000000000002,58.4171522123254,55.902414504175,53.498622178829,51.1173642828176,49.0486532665869,46.9970766220903,45.3105575031188,43.6925386916313,42.345064146068,41.4755083233915,40.7549034059373
0.980000000000002,59.1218258584833,56.5796398648631,54.144997608053,51.7603164595561,49.6682909099714,47.615483811453,45.903514023669,44.2764358849602,42.9235851595319,42.0151702922021,41.3083611376638
0.990000000000002,59.8290733790611,57.2539124721809,54.7930032364953,52.3978409102727,50.2899489099328,48.2366968380372,46.5031604582671,44.870622230217,43.5097803412189,42.581558800496,41.8774145987885
1,60.5240706219896,57.9033993915683,55.4328059672518,53.0274015547786,50.9160959049877,48.8660857202313,47.1338635377329,45.4935984329888,44.1245375129652,43.2711205226205,42.5098330988119
1.01,61.2294932011696,58.5748185697777,56.0892431704373,53.6709609170165,51.5531052303542,49.5109486555698,47.7678357494093,46.1219024461906,44.7468782899848,43.9180492599547,43.1232223483718
1.02,61.957500475348,59.2829077174675,56.7754907554608,54.3300274877505,52.2010642641199,50.1687227792154,48.3988139025529,46.7492231741373,45.3642238676788,44.5128404279284,43.7242586480546
1.03,62.7124287331561,60.0246721584633,57.4907365311619,55.0104701078901,52.8566739286856,50.829670716267,49.0266436653593,47.3696794539407,45.9858435237244,45.062902953238,44.306811784169
1.04,63.4777327268429,60.7741844066811,58.2036567453706,55.6923656025416,53.5167797332853,51.4883774624579,49.662131846632,48.001125607778,46.6130634431226,45.6048053910594,44.8881932938582
1.05,64.2681723166111,61.5237417686814,58.9222505400344,56.3778635738521,54.1849852250654,52.1562248339636,50.3123554591685,48.6514051247322,47.2642995208033,46.1931234607545,45.5102902281934
1.06,65.034605067715,62.2651542360382,59.6306262710396,57.0692947850657,54.8681893746892,52.8422504910587,50.9852879786798,49.324093548835,47.9356108044952,46.8407884578191,46.1730948848587
1.07,65.758770572139,62.9677574483678,60.3322979958652,57.7664464870264,55.5720833059242,53.5565954940324,51.6900129350876,50.0260986222755,48.6361814809957,47.5629127324576,46.8834160292062
1.08,66.4428200807523,63.6389248152316,61.0043121780913,58.4840614353918,56.2969089999258,54.3030751424024,52.4254876169728,50.7601128961319,49.3708131221718,48.3636891967591,47.6497655268895
1.09,67.085712512786,64.2719016131811,61.646804270891,59.2048561595607,57.0395373986305,55.0786322480627,53.1906193908875,51.5240797243618,50.1398578115897,49.2231714454014,48.4597108655369
1.1,67.7947137812882,64.9778419924343,62.3563941522824,59.9509753505046,57.7879430004019,55.8438923227215,53.9533913095771,52.2901001614279,50.9104288948712,49.9916882724978,49.2238432774987
1.11,68.6289215206616,65.8382921631238,63.2042157914932,60.720276012522,58.5341372095476,56.5560980912444,54.6681591879719,53.0134155541529,51.6283189670253,50.5633988741226,49.8708817903207
1.12,69.4396912372375,66.6424294732632,64.0057403482229,61.4696380760673,59.263839164051,57.2710040365255,55.3824172029736,53.7342535776079,52.3470062425708,51.1791639486055,50.5471657890708
1.13,70.2111884318194,67.3931583898431,64.7606160798369,62.2099016566161,60.0013106897662,58.0035652988993,56.114187978145,54.4681334094587,53.0771065710824,51.8452206969092,51.2655121517522
1.14,70.9417659737394,68.1063360063381,65.4834336856046,62.9546417605158,60.7588527447285,58.7575159166575,56.871711957777,55.2245984248098,53.8308411071532,52.5620554721591,52.0277260161589
1.15,71.642396612666,68.8115961221446,66.200311998621,63.7161359897519,61.5415524832923,59.5404335114143,57.6542705946939,56.0103586460377,54.6096037172763,53.3211482513731,52.8158704282826
1.16,72.3665976968803,69.5515045195148,66.9441360523126,64.5062644369079,62.3530676131261,60.3725640831381,58.47060532314,56.8337485014896,55.4279702137228,54.1178129107941,53.6291486841993
1.17,73.1000662852205,70.3136473063955,67.7057071891491,65.310899025192,63.1817962596391,61.2126916889043,59.3164940093755,57.6762053679382,56.2745687821515,54.9345293742456,54.4472535065291
1.18,73.8496699351268,71.0906221393027,68.4866428366485,66.1243850121276,64.0143541509409,62.0518981065455,60.1636792141979,58.5261774569279,57.1243180537182,55.7751011916065,55.2735911536382
1.19,74.6155612887026,71.8768456921499,69.2862317652141,66.9439041589444,64.8513590975615,62.8963303502679,61.015488983286,59.3808808118475,57.979441004677,56.6306631309416,56.1202863101448
1.2,75.3995896585506,72.6709293756661,70.0994908010576,67.7679186704881,65.6923257854426,63.7464344010904,61.8737934901297,60.2389775119361,58.8370569196335,57.5225960652566,57.0184563451382
1.21,76.1826799326596,73.4619342522116,70.9042747564895,68.590684156951,66.5366190091309,64.6010220442083,62.7324706910786,61.0982957706818,59.6971903418845,58.4051634671271,57.8999895250069
1.22,76.9546505901424,74.2455112278022,71.692511209115,69.4121484153542,67.3828871352504,65.4563663770783,63.5915083274339,61.9594650527436,60.5603291938424,59.2421135836228,58.7420601515157
1.23,77.7427389265208,75.033645758801,72.4914998015453,70.2435763492366,68.2378689157439,66.3251185841183,64.4635270465125,62.8328250621269,61.4339781842442,60.1320876059437,59.6284268895693
1.24,78.546859505723,75.8301793964257,73.3097886696103,71.0893431143532,69.1077094204511,67.2105204051686,65.3530266118895,63.7226244882523,62.3203794577268,61.0884833424986,60.5665683865596
1.25,79.3772125542147,76.6406967866517,74.1416101029123,71.9537337845656,69.9909711558518,68.1084395997953,66.2541824954484,64.6248585827842,63.2152831737359,62.0957455400935,61.5395225548289
1.26,80.2019220072939,77.453739379309,74.9723863216842,72.8136373021833,70.8718780600331,68.9980518754177,67.1473823542452,65.5185232596938,64.1047782211399,63.0867074623671,62.4930153957813
1.27,80.9949991866293,78.2616742976134,75.7825969247225,73.64016775554,71.7229064020853,69.8640623621225,68.013219163709,66.3866827144235,64.9755035213813,64.0198766455544,63.4089820788817
1.28,81.7791358701826,79.0577682823002,76.5944310281222,74.4500463576821,72.5610775190553,70.7139989362162,68.864623729915,67.2393261268041,65.8320981119338,64.9015963289842,64.283870338649
1.29,82.5529928423824,79.8502299134555,77.3959165477349,75.2666934994479,73.396768824854,71.5567073192997,69.7066965261047,68.0801263824699,66.6760189628174,65.7145647784934,65.1016901453037
1.3,83.3256717474355,80.647286931459,78.1893241751866,76.0979468964229,74.2462438798811,72.4049656400828,70.5533472065676,68.9215251505212,67.5194073464055,66.4730508593285,65.8756246954514
1.31,84.1153541839044,81.4585943103448,78.9785894415455,76.9483442111005,75.1181457078461,73.2663442205906,71.4127745688551,69.7717733391448,68.3725412945277,67.206327331695,66.6293197750792
1.32,84.944136578434,82.2833879944463,79.8043531315756,77.809126264833,75.9950817386089,74.1488101857124,72.2968359291766,70.6532136502014,69.2495199385455,68.0728254130487,67.494638376518
1.33,85.794616047483,83.1102618109442,80.6656737099957,78.664073648818,76.8598115489532,75.0386643257225,73.192453860487,71.5521268904102,70.1352324256319,69.09750452791,68.4773687297952
1.34,86.6319215273189,83.9395531976739,81.5055768535827,79.5088645826682,77.7202713213516,75.9138283441847,74.0704495148565,72.4280914556119,71.0033133358178,70.0646633925988,69.4001443893809
1.35,87.4608495681375,84.7626028009396,82.3310542250901,80.3444943107041,78.5682328617419,76.7671778814379,74.9252339576695,73.2762437819815,71.8496802965072,70.9541394068838,70.2596651361699
1.36,88.2777920494719,85.5829167916746,83.1510232934074,81.1709814252034,79.402756369832,77.5990887233721,75.75867339636,74.104721983583,72.6735101172116,71.7676332806647,71.0608063476001
1.37,89.0898478053565,86.4046890628587,83.969586396629,82.0024047222426,80.2353081128566,78.4217276636757,76.5846851805084,74.9243807571266,73.4822366455055,72.5365554480611,71.823860680332
1.38,89.8886621629579,87.2242309041645,84.7702608671349,82.8360628870973,81.070830645741,79.254440226712,77.4096989545183,75.7367861527576,74.2861058116438,73.3120150252761,72.5865692545189
1.39,90.7047133444586,88.059510005627,85.5774186784295,83.6776179102579,81.9110817213091,80.0853522411821,78.2395831278388,76.5536858175155,75.0855156610462,74.0873088605242,73.3289818401878
1.4,91.5439137522866,88.8969903348454,86.3945431686632,84.5098092593582,82.7389536172491,80.90680657381,79.0654095168039,77.3699015579582,75.8876537341364,74.8650310868808,74.0938656942788
1.41,92.3947415958899,89.7222016280266,87.2134450805244,85.3210713364438,83.5415485077169,81.7109390047243,79.8747054342963,78.1740077560521,76.6827265307683,75.6311429504359,74.858644790978
1.42,93.2484562708006,90.5364062871366,88.0277156448735,86.111039725598,84.318795342448,82.4953369588532,80.661918614386,78.958484686391,77.4604452522658,76.3670806905287,75.6000095397837
1.43,94.0913254264712,91.3578249584857,88.8345959197448,86.9051208549529,85.1007739309567,83.276602193419,81.4439544714646,79.7291412448713,78.2204076855181,77.1049927976245,76.328414509217
1.44,94.9308644476736,92.1857041652547,89.6352035399207,87.7044102166292,85.8888311275056,84.0521986330533,82.2211830001395,80.4836281572095,78.9622395278095,77.8554455993636,77.05061524237
1.45,95.7842386798575,93.0042310737939,90.4322036862773,88.4852662905449,86.6535101391754,84.8031122998951,82.9725601762338,81.2169761859096,79.6845389463905,78.5610970239756,77.7380774501827
1.46,96.6472663991128,93.8224558743701,91.2286155477823,89.2550211578048,87.4017873539201,85.5338232208342,83.7015952066937,81.9333299577846,80.3927273440424,79.21443205654,78.3870751824423
1.47,97.5162389149174,94.6582978127203,92.0271290061368,90.0278727074161,88.1478811116213,86.2559582220582,84.4195080105488,82.6426790316436,81.093058814379,79.8327382499108,79.0099028703987
1.48,98.3840965567668,95.5125948702924,92.8279291173566,90.8189506834877,88.9044258896248,86.9866232116061,85.1434744505993,83.3584827626344,81.7945629681031,80.4626130418723,79.6445422531942
1.49,99.2525430162696,96.3816520614676,93.6459254949617,91.6407845624688,89.6964781902816,87.7524357429308,85.8950112670162,84.1011481461461,82.5253037565477,81.14833995449,80.3191100208341
1.5,100.103139188839,97.2228398850667,94.4657523622888,92.4522609553426,90.4701994226823,88.5090344257847,86.6379293929214,84.8345906571909,83.243123876661,81.8517425986616,81.0105571991326
1.51,100.933722400868,98.0312253763768,95.2764638292958,93.2407423345421,91.2120949987587,89.2428058102009,87.361831390457,85.5446412156627,83.93707475424,82.5726169194133,81.7171171032654
1.52,101.715604427611,98.8095382942433,96.0831593829503,93.9932700512144,91.9157701201788,89.9399755260886,88.053644433117,86.2178389851276,84.5990734042808,83.2962316190972,82.4170817340803
1.53,102.455976593293,99.5870121491142,96.8704791177544,94.7125767438648,92.5901753273819,90.5903863135288,88.7014839011216,86.8426988427715,85.2228141606774,84.0052186828622,83.0885748418619
1.54,103.301154775377,100.410686587585,97.6638421941551,95.4637936138988,93.3181401147563,91.2730624587489,89.3751331278546,87.4984260413556,85.8693515020315,84.6422486170518,83.7191756299418
1.55,104.232145598885,101.279913056337,98.4477201170815,96.2592955762697,94.1006962184867,91.9801664976124,90.0708724333144,88.1794643061526,86.5317802019027,85.2161119784107,84.2929704735998
1.56,105.099848880504,102.13963633019,99.1988788524949,97.0107447146712,94.8426711701409,92.6411534096659,90.7321278268299,88.8189292119762,87.1578042600358,85.7515834577877,84.8455219377446
1.57,105.922290862003,102.959338539604,99.9299827902459,97.7314046256432,95.551286412892,93.2767541440146,91.3667356466753,89.4313857125921,87.7419565059643,86.3094695727862,85.4026975600518
1.58,106.716633415545,103.743111344692,100.673625877401,98.4393707598972,96.2375086918775,93.9063634123896,91.9951672031496,90.0441138720502,88.3264640871075,86.89336978847,85.9903165750163
1.59,107.512014443757,104.521028987248,101.460212501104,99.1540367507066,96.9174380794472,94.5444652874395,92.6285997442261,90.6462749729334,88.9197815245035,87.504634360027,86.6082735653205
1.6,108.350728870972,105.338117169569,102.293943623126,99.9073464363255,97.6203718677021,95.2253626410909,93.2946375396695,91.2801034652115,89.5375705867777,88.1170469379113,87.2418508941305
1.61,109.197478687428,106.186618555662,103.146793236479,100.684473937785,98.3379773030859,95.9210467855418,93.9695501399777,91.9263907225927,90.1701101085676,88.7306083008102,87.8761167558591
1.62,110.049970616677,107.04982549873,103.998965653792,101.465339696805,99.0764479321555,96.6237064961946,94.620626212291,92.5764336846844,90.8063715441708,89.3368707516269,88.5018863749548
1.63,110.895694095207,107.899541509356,104.834020332542,102.241342803331,99.8164914350094,97.3366769310715,95.2827321910581,93.2230497260378,91.4395048908865,89.9418326780984,89.1222213822005
1.64,111.725777668891,108.725956378705,105.647757224335,103.005341243683,100.550698411304,98.0358549151994,95.935624157042,93.8578140596908,92.066081438783,90.5632710745769,89.7426439468619
1.65,112.562591918483,109.553277775822,106.453479285836,103.756238414531,101.267365923384,98.7155892812392,96.5748029947364,94.4779041767683,92.6778166904048,91.1450648381158,90.3385384003568
1.66,113.410857879477,110.383610243124,107.262869589463,104.503726399024,101.97952320842,99.3786666416612,97.2125589650818,95.0946296992533,93.2838405473076,91.7005171873786,90.915327295079
1.67,114.2385466229,111.199858847189,108.066508841194,105.250025720701,102.697750189248,100.056053877953,97.8550007663054,95.7152898824638,93.8990186263696,92.2975185361273,91.5186780517285
1.68,115.038347106768,112.000486082032,108.866087612963,105.992025557481,103.388229631913,100.740521364301,98.4986611529758,96.3375820893899,94.524653647783,92.9438690217608,92.1595880850023
1.69,115.805429784407,112.785950644279,109.655633341449,106.726062420463,104.088057463735,101.422797018518,99.1371127584444,96.9558447479188,95.1529617264432,93.6170111910312,92.8202621346255
1.7,116.574255470967,113.555734255547,110.425541094927,107.451193449085,104.781425390697,102.099678945884,99.7717804967804,97.5708387957924,95.7728758427652,94.2688313865227,93.4569710997203
1.71,117.349888792927,114.342944787281,111.198350731369,108.144626000312,105.46419941267,102.746465519206,100.398807246862,98.1789917712526,96.3832608510938,94.9146940746052,94.0904263556024
1.72,118.128788066415,115.112256105933,111.943637468019,108.839006629971,106.150571379486,103.401921749529,101.038466758958,98.7979255068811,96.9994516826239,95.5468060009136,94.7015866945777
1.73,118.920695623496,115.866912848202,112.661809851512,109.530906755001,106.839547295717,104.067639321122,101.692272595295,99.4334511733524,97.622444245311,96.1429139699259,95.2778409084107
