"Time [ms]","Current(PhaseA) [A] - a='15mm'","Current(PhaseA) [A] - a='20mm'","Current(PhaseA) [A] - a='25mm'","Current(PhaseA) [A] - a='30mm'","Current(PhaseA) [A] - a='35mm'","Current(PhaseA) [A] - a='40mm'","Current(PhaseA) [A] - a='45mm'","Current(PhaseA) [A] - a='50mm'","Current(PhaseA) [A] - a='55mm'","Current(PhaseA) [A] - a='60mm'","Current(PhaseA) [A] - a='65mm'","Current(PhaseA) [A] - a='70mm'","Current(PhaseA) [A] - a='75mm'","Current(PhaseB) [A] - a='15mm'","Current(PhaseB) [A] - a='20mm'","Current(PhaseB) [A] - a='25mm'","Current(PhaseB) [A] - a='30mm'","Current(PhaseB) [A] - a='35mm'","Current(PhaseB) [A] - a='40mm'","Current(PhaseB) [A] - a='45mm'","Current(PhaseB) [A] - a='50mm'","Current(PhaseB) [A] - a='55mm'","Current(PhaseB) [A] - a='60mm'","Current(PhaseB) [A] - a='65mm'","Current(PhaseB) [A] - a='70mm'","Current(PhaseB) [A] - a='75mm'","Current(PhaseC) [A] - a='15mm'","Current(PhaseC) [A] - a='20mm'","Current(PhaseC) [A] - a='25mm'","Current(PhaseC) [A] - a='30mm'","Current(PhaseC) [A] - a='35mm'","Current(PhaseC) [A] - a='40mm'","Current(PhaseC) [A] - a='45mm'","Current(PhaseC) [A] - a='50mm'","Current(PhaseC) [A] - a='55mm'","Current(PhaseC) [A] - a='60mm'","Current(PhaseC) [A] - a='65mm'","Current(PhaseC) [A] - a='70mm'","Current(PhaseC) [A] - a='75mm'"
34.89,1.17627730844396,1.59355386833801,2.07834026147176,2.64456572731972,3.30652530195322,4.10849299599704,5.08848010373556,5.73263343387204,7.23046119878743,9.23828350718168,11.5914752187054,15.4471073124684,22.5481543351082,23.614189249452,23.4241191783141,23.1968198682321,22.9290050680297,22.6226322130497,22.254313432283,21.8046028107998,21.5051178320442,20.8241599926909,19.9191623429839,18.8479588183878,17.1389715841566,13.9440153034371,-24.790466557896,-25.0176730466521,-25.2751601297038,-25.5735707953494,-25.9291575150029,-26.3628064282801,-26.8930829145353,-27.2377512659162,-28.0546211914783,-29.1574458501656,-30.4394340370932,-32.586078896625,-36.4921696385452
34.9,0.996477511002311,1.41341708108445,1.89806241391086,2.46339623182174,3.12538522608113,3.92642602371492,4.90868873851099,5.55096710365039,7.04809022058012,9.05454130573852,11.4073869610146,15.2608038669664,22.3569849379628,23.7033364223287,23.5165646571521,23.2923393400403,23.0285236051079,22.7265207234128,22.3639691487974,21.9156657726775,21.6221436782017,20.950449274284,20.0582921643139,18.9996266606441,17.3143946670564,14.1585674180698,-24.699813933331,-24.9299817382365,-25.1904017539512,-25.4919198369296,-25.8519059494939,-26.2903951725123,-26.8243545111885,-27.1731107818521,-27.9985394948641,-29.1128334700524,-30.4070136216587,-32.5751985340228,-36.5155523560326
34.91,0.815803071785142,1.23260149208627,1.71714400131572,2.28139053063162,2.9433461799041,3.74421496825754,4.72787157010668,5.36812036884294,6.86446681177889,8.86952159375815,11.2216141540487,15.0725728060473,22.1633029530892,23.7900994795582,23.606548425316,23.3853809824525,23.1258263947321,22.828289661511,22.4705838235038,22.0251866843079,21.7374130026176,21.0750264627447,20.1960107533035,19.1499557107279,17.4887159796278,14.3728429497115,-24.6059025513433,-24.8391499174022,-25.1025249837683,-25.4072169253637,-25.7716358414151,-26.2147987917613,-26.7530582544146,-27.1055333714605,-27.9394932745236,-29.0655323470616,-30.3715698647766,-32.5612887856751,-36.5361459028008
34.92,0.635309300494458,1.05182393173429,1.53637825370785,2.0994665757856,2.76152131093616,3.56215851958226,4.54300413090501,5.18532605640167,6.68077638286511,8.68450611967631,11.0362139376373,14.8847088748848,21.9688842693624,23.8757701733054,23.6956247431204,23.4773347072345,23.2221272398609,22.929027620374,22.5762380307781,22.1413129411493,21.8520330998142,21.1990762914985,20.333145613096,19.3010681338379,17.6609195525208,14.5871364867474,-24.5110794737999,-24.7474486748547,-25.0137129609424,-25.3215938156465,-25.6905489313101,-26.1383965503603,-26.6843170720543,-27.0373591562159,-27.8798526743637,-29.0176517327723,-30.3372820714752,-32.5456284274056,-36.5560207561098
34.93,0.454039538600394,0.87019513022395,1.35463578459261,1.91679690639542,2.57893372639241,3.3793334860205,4.35943090322998,5.00199196703332,6.49656998232001,8.49896089312592,10.8496370812416,14.6957845801801,21.7754808438919,23.9611293885297,23.7845845481657,23.5693762590184,23.3181020372747,23.0293939325232,22.6816958020542,22.2535421727143,21.9657879038613,21.322545710512,20.4694557273305,19.4510365325678,17.832588183194,14.7994473002013,-24.4151689271301,-24.6547796783897,-24.924012043611,-25.2348989436701,-25.6083276589156,-26.0610292880747,-26.6129730759442,-26.9677798708946,-27.819115692832,-28.9684166204564,-30.3006736138094,-32.5283727633742,-36.5749281440932
34.94,0.273751446734985,0.687483746597202,1.17356383252466,1.73485614905451,2.39718658772177,3.19715880916934,4.17664742164232,4.8159568411172,6.31312700326844,8.31421841317604,10.6634622849672,14.5073935901429,21.5825688868874,24.0464726373706,23.8766810571143,23.6613665807598,23.4139176100537,23.1294514077861,22.7870102274416,22.3653990020436,22.0859443801797,21.4460821006884,20.6056289801597,19.6015623955748,18.0039853458266,15.0113711655476,-24.3202240841056,-24.5641648037115,-24.8349304132845,-25.1487737591082,-25.5266379955079,-25.9841690366109,-26.542046423686,-26.9019012212969,-27.7592091039568,-28.9198473933357,-30.2650246805421,-32.5113789359695,-36.593940052435
34.95,0.0955805241230752,0.507749141212748,0.993000610489333,1.55487080262979,2.21757979244753,3.01694390295333,3.995968202717,4.63386885758608,6.13174754774403,8.13153073213205,10.4793543069575,14.3211519745261,21.3926022985831,24.1314904078429,23.9665463603579,23.755583464078,23.5093701991605,23.2289697861171,22.8918657485219,22.4766210335029,22.2030677271303,21.5699089590199,20.74187073613,19.7528975062253,18.1750324779821,15.222318649123,-24.227070931966,-24.4742955015707,-24.7485840745673,-25.0642410017903,-25.4465495785646,-25.9088096514753,-26.4725892362199,-26.8369365847163,-27.7016565067639,-28.8734014682621,-30.2322518131828,-32.4961844525082,-36.6149209477061
34.96,-0.0810066383975086,0.329728829081558,0.814694441813033,1.37642705564419,2.03963032864488,2.83844925933651,3.81701096611723,4.45373817368524,5.95203833927296,7.95047476251338,10.296597544622,14.1370443735899,21.2036030675707,24.2156145346806,24.0550953294013,23.8475618301407,23.6038376721943,23.3274389944156,22.9955921699398,22.5867533987891,22.3192853106709,21.693112712859,20.8774654613085,19.9041322475154,18.3455270415477,15.4326023122458,-24.1346078962831,-24.3848241584829,-24.6622562719537,-24.9802647278384,-25.3670693230605,-25.8340414292763,-26.4037643649063,-26.7730234843561,-27.6451510521319,-28.8279402238219,-30.2007297921374,-32.4825714151376,-36.6362053798165
34.97,-0.257825210732326,0.152540452354437,0.637275349224862,1.19866049188503,1.86240633586781,2.66121892876294,3.63933889011413,4.27441615761739,5.77162487235887,7.77000683977315,10.1146136127935,13.9539450665503,21.0148680447621,24.2998839300275,24.1419591288623,23.9377991823391,23.6968617946311,23.4244852152524,23.0976438985348,22.6953097619637,22.4339678516367,21.81752847165,21.0119404655678,20.053758926589,18.5142492302008,15.6422636519556,-24.0420587192951,-24.2944995812167,-24.5750745315639,-24.8955222865161,-25.2868915511203,-25.7588628272977,-26.3346486520778,-26.7083840092541,-27.5891533440089,-28.781947305341,-30.1683725393825,-32.4681942967512,-36.6571316967177
34.98,-0.435454735022981,-0.0253855882593879,0.459240302810952,1.02042847286373,1.68466046883778,2.48279962406626,3.46034042869308,4.09387577964358,5.59004248962705,7.58822361879044,9.93161891889854,13.769049091867,20.8238057771242,24.38293840367,24.2278283376222,24.0269171249134,23.7886321427122,23.5204072841994,23.199228420456,22.8031262687993,22.5476904314839,21.9408108460798,21.1454645780858,20.2021784490347,18.68235231379,15.8515858252714,-23.947483668647,-24.2024427493629,-24.4861574277243,-24.8090606155759,-25.2050677530372,-25.6820280445222,-26.2634666974924,-26.6415662111275,-27.5308533357068,-28.7336881968763,-30.1337973679332,-32.451401405657,-36.6753916023956
34.99,-0.623398383946792,-0.208478459616289,0.27616134324889,0.83789030318155,1.50210164126723,2.29968382458545,3.27675494920392,3.90890331910979,5.40397696523231,7.40268041802237,9.74457974132335,13.5792879640275,20.627709804916,24.4768798486588,24.3158843908115,24.1180339717419,23.8813762207075,23.6177121909217,23.3023551494375,22.9122991999542,22.6626326840845,22.0650962450251,21.2789267601423,20.3495441161397,18.8516215970568,16.0618640121724,-23.853481464712,-24.1074059311952,-24.3941953149907,-24.7192665238891,-25.1198138321889,-25.602038974023,-26.1890541491581,-26.5715360031943,-27.4690732102574,-28.6816071781647,-30.094123857463,-32.4309095610843,-36.6895738170884
35,-0.808559624479693,-0.391390805079524,0.0938764485859721,0.656505131755772,1.32016226644498,2.11722883867705,3.09378488328698,3.72485252900719,5.21894636375478,7.21797303427533,9.55757074391793,13.3895334324722,20.4311394205939,24.5663206959977,24.404397256469,24.2079429938553,23.972997944397,23.7141122504608,23.4045968523111,23.0206088489238,22.7764029955032,22.1882545478254,21.4114880428875,20.4966997955324,19.0201760744544,16.2717002747311,-23.757761071518,-24.0130064513895,-24.3018194424413,-24.6295030761528,-25.0342745169058,-25.5218256909882,-26.1143937322108,-26.5012555245104,-27.4072009115802,-28.6294610771628,-30.0542705394503,-32.4097095069266,-36.7028396953249
35.01,-0.99217008508086,-0.572880681859835,-0.0876736911968408,0.476370917812044,1.13953652464676,1.93487495160626,2.91214113976878,3.54223739365325,5.03521500638289,7.03429322807739,9.37188816252164,13.2009764038458,20.2353851868812,24.65476859311,24.4920016377964,24.2982592623261,24.06413791276,23.8099184496671,23.5084292976517,23.1282734331911,22.8895170189805,22.3108432979366,21.5438050459177,20.6433392101968,19.1880740921592,16.4810166684333,-23.6625985080291,-23.9191209559365,-24.2105855711292,-24.5405088305721,-24.9494549743138,-25.4433042492579,-26.0404145729598,-26.4317544126338,-27.3460583043195,-28.5780982739951,-30.0152273727184,-32.389050496005,-36.7164018553145
35.0200000000001,-1.17378547546263,-0.752576780388059,-0.267603135969701,0.296449390648663,0.960583310648722,1.75468476267343,2.73216899783856,3.36153118326627,4.8533393886522,6.85222028582825,9.18802446994062,13.014635205971,20.0411422051823,24.7421301798328,24.5785540772061,24.387835778021,24.1573308107486,23.9050033695998,23.6104979543016,23.2351223866331,23.0019074872132,22.4327769665935,21.6758064672767,20.7893923742255,19.355760296183,16.6895744358183,-23.5683447043702,-23.8259772968181,-24.1202326420513,-24.4537802013973,-24.8655866802486,-25.365182716975,-25.9672913844717,-26.3634386704795,-27.2861163552457,-28.5280267531049,-29.9774168441661,-32.370395502154,-36.7307166410006
35.0300000000001,-1.35340472031328,-0.932026424863745,-0.446027813953706,0.113468868135934,0.782985989746793,1.5759872337027,2.55369508393758,3.18238283375894,4.67293758246739,6.66865203642465,9.00558481842397,12.8295741173284,19.8480963260421,24.8279226440435,24.6657664167064,24.4757154723324,24.25742931746,23.9987469287186,23.7109245790899,23.3407034217357,23.1129432621541,22.5533852023876,21.8119672092007,20.9341466590283,19.5220087394234,16.8967462235444,-23.4745179237302,-23.7337399918427,-24.0296876583787,-24.3708981855959,-24.7817329184654,-25.2869118127926,-25.8943985056733,-26.2953260959131,-27.226322784855,-28.4806192456254,-29.9397314774523,-32.3515828567517,-36.7448425495865
35.0400000000001,-1.53400917236675,-1.11140413672503,-0.626125920688101,-0.0675634192823339,0.603205729720912,1.39655638824008,2.37402085044301,3.00209400460668,4.49161235690135,6.48539257189581,8.8217728196765,12.642928031619,19.6532538913305,24.9116373248739,24.7505558014092,24.5640672464431,24.3508479386487,24.0933103896815,23.809492829194,23.4450461524926,23.2225164398288,22.6726418015598,21.9437991842571,21.077274229472,19.6871010433024,17.1027941226513,-23.3776281525072,-23.6391516646842,-23.937941325755,-24.2832845193664,-24.6965161194024,-25.2060492174341,-25.8190670029356,-26.2246104444355,-27.1642541584611,-28.4291917561529,-29.8990470491485,-32.3300290749214,-36.7560480139818
35.0500000000001,-1.71297810051198,-1.2891835017039,-0.803946982936652,-0.24705398721523,0.42128152422674,1.21869523927887,2.19557039841504,2.82311852416359,4.31158061591349,6.30328961049155,8.63900132700253,12.4569209062679,19.4587067888516,24.9927218812826,24.8322713510185,24.6491693730636,24.4416250463297,24.1925972253199,23.9053882016875,23.5472801806418,23.3297861727112,22.7896282516695,22.0733361738434,21.2180589177073,19.8502655307617,17.3069913620748,-23.2797437807706,-23.5430878493146,-23.845222390127,-24.1945710591144,-24.6138787495467,-25.1240834409664,-25.7428505790568,-26.1529046968748,-27.101208867583,-28.3766257843349,-29.8570602447099,-32.3071864370296,-36.7656981509264
35.0600000000001,-1.8893404415543,-1.46420406838167,-0.979111305827319,-0.423977116252609,0.243900032911281,1.04322046266853,2.01927367016542,2.64631764481493,4.13352518605879,6.12390694312633,8.45787328329411,12.2718970507981,19.2645492793214,25.0705612172884,24.9106183564606,24.7307687555292,24.5292240068215,24.2847103049736,23.9983372543413,23.6468710154442,23.4341969520846,22.9037573824794,22.1981271755522,21.3565736157891,20.0112509329303,17.5092806029051,-23.1812207757341,-23.4464142880789,-23.7516574497019,-24.1052468905689,-24.5286103378849,-25.0415577170098,-25.6661446856097,-26.0805145968996,-27.0372825685382,-28.3220341186786,-29.8144468990832,-32.2831479837284,-36.7738298822265
35.0700000000001,-2.06352485743459,-1.63710383401502,-1.15222698711922,-0.598887006210551,0.0683363764582828,0.869371499020095,1.84446070324115,2.47090356349552,3.95662625790255,5.94514207177227,8.27683330552489,12.0864193479787,19.0691763432759,25.1452512904397,24.9859236825095,24.8093762769498,24.6138212235645,24.373944514051,24.0888712712424,23.7440533478324,23.5359987521586,23.0153655836061,22.3213117823026,21.4933117858441,20.1706515128377,17.7103881636939,-23.0817264330051,-23.3488198484944,-23.6571492898306,-24.014934217354,-24.4422808905092,-24.9582427702625,-25.5885140510736,-26.0069023156541,-26.9719918415086,-28.2664538540748,-29.770145091369,-32.2570708608164,-36.7795645069698
35.0800000000001,-2.23615692561115,-1.80865515593362,-1.32401794101887,-0.772453713876299,-0.106184247013339,0.695900440447554,1.67022976381967,2.295869304285,3.77980239217878,5.76588124191333,8.09448139268216,11.8989782772279,18.8747297724416,25.2171211792414,25.0588291041533,24.8856625259844,24.6958740572641,24.460754574439,24.1784105990752,23.8392213783473,23.6357015948997,23.1249803156137,22.4431566852863,21.6290250558237,20.3290913433751,17.9101106304805,-22.9809642536303,-23.2501739482196,-23.5616445849655,-23.9234203433878,-24.3545703274257,-24.8743110395228,-25.509451142167,-25.9315708991847,-26.9047827077925,-28.2090379271996,-29.7235064485059,-32.228069620603,-36.7848404029221
35.0900000000001,-2.4111161316277,-1.98378065815193,-1.4986576718393,-0.947959734254107,-0.282956085677723,0.51922441522615,1.49394226572767,2.11909548344397,3.6013767738047,5.58485504787383,7.91076275224533,11.7103388525762,18.6792862994824,25.292270127392,25.1371744705692,24.9659548177589,24.7816236917992,24.5506678445121,24.2725382756733,23.9368718786748,23.738037268426,23.2370199993109,22.5673798351426,21.7668302471995,20.4891041904048,18.1110831167302,-22.8811539957643,-23.1533938124173,-23.4672971459196,-23.8336639575451,-24.2677117588344,-24.7917626908995,-25.4308141444025,-25.85713275187,-26.8383967731156,-28.1522348830164,-29.6775929994448,-32.1994430429809,-36.7903694162126
35.1000000000001,-2.59622379971802,-2.16973830641354,-1.68389813769547,-1.13330089542765,-0.468248227120387,0.33411465509686,1.31130888087545,1.93746568662654,3.41936543657984,5.40151258239294,7.72793538694301,11.5248707908783,18.4870465846137,25.382131812914,25.2307696756002,25.0615221020675,24.880574856962,24.6537474887734,24.3798646994409,24.0447696440711,23.8508747341438,23.3587390602628,22.6996589525228,21.9110037153258,20.6538719427155,18.31655973656,-22.7859080131959,-23.0610313691867,-23.377623964372,-23.7472739615343,-24.185499261653,-24.7139793545378,-25.3560785249466,-25.7883404207703,-26.7781044968426,-28.1011715349158,-29.6389391022688,-32.1787427335939,-36.8036063211737
35.1100000000001,-2.78015258117896,-2.35346389842463,-1.86707063140835,-1.31703876624195,-0.652161193721651,0.150470696699219,1.12506830885095,1.756242303037,3.23731379646337,5.21792774394954,7.54371014171304,11.337275001421,18.2920310977695,25.4671009827434,25.317942675953,25.1508325757168,24.974026993512,24.7516226791185,24.4817071967235,24.1563358600819,23.9585535320684,23.4754736527257,22.8280915431458,22.0509417197727,20.8148365482773,18.5190759389048,-22.6869484015644,-22.9644787775284,-23.2837619443084,-23.6569882272701,-24.0994614853968,-24.6321778934227,-25.2814041689328,-25.7147958351054,-26.7127874491891,-28.0460192870953,-29.5946518614858,-32.1521115496983,-36.8111070366744
35.1200000000001,-2.9616891816545,-2.53432642937939,-2.04827319873106,-1.49866149489937,-0.834323333030876,-0.0310641655981791,0.941857460976397,1.5761802072578,3.05612375804681,5.03483431645753,7.35762034881884,11.1489089148752,18.095687292875,25.5471479109107,25.3999669201384,25.23609716744,25.0631961152331,24.8453054247674,24.5789865126115,24.261832067203,24.0620511243251,23.5881392858653,22.9527590190734,22.1905095354635,20.9724631432556,18.7187339871378,-22.5854587292562,-22.865640490759,-23.187823968709,-23.5645346203337,-24.0109820917366,-24.5479223470133,-25.2036895281794,-25.6382313315829,-26.6442630439121,-27.9875933355309,-29.5481298842823,-32.1213720581308,-36.8144212800128
35.1300000000001,-3.140740856196,-2.71243098811905,-2.22638294210722,-1.67782082568714,-1.0140099884561,-0.210158096030325,0.760644042594921,1.3979248477533,2.87710437518485,4.85326456082398,7.17317009953368,10.9623996937791,17.8993857772729,25.6242764126172,25.478293902005,25.3174262989803,25.1494665141619,24.936437519673,24.673031888633,24.3645191723132,24.1627731583023,23.6965717910522,23.0747539853575,22.3262427261768,21.1271905576368,18.916028476452,-22.4835355564212,-22.765862913886,-23.091043356873,-23.4716456884748,-23.9224275312169,-24.4628737926027,-25.1251632149082,-25.5606980060556,-26.573676166237,-27.9280185461815,-29.4994128257105,-32.0895902514159,-36.8154142537249
35.1400000000001,-3.31722065956419,-2.88913112895052,-2.40213949218064,-1.85450720136348,-1.19132535781981,-0.387049277480084,0.581640178157106,1.21614144131747,2.69974759695922,4.67426414883059,6.99039514226198,10.7771380539564,17.7039163230543,25.6998065644556,25.556999345847,25.3971486948205,25.2341097827718,25.0258238157638,24.7654072234459,24.4654473789531,24.2728301842744,23.8044223629069,23.1948444410092,22.4605724195384,21.2814548735763,19.1119547642144,-22.3825859048914,-22.6678682168965,-22.9950092026398,-23.3796025814083,-23.834498457944,-24.3783579459658,-25.0470875571102,-25.4889716255919,-26.5041699598661,-27.8691085898397,-29.4509675618003,-32.0585929275327,-36.8158710872687
