"Time [ms]","Moving1.Torque [NewtonMeter] - a='0mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='5mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='10mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='15mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='20mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='25mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='30mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='35mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='40mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='45mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='50mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='55mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='60mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='65mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='70mm' b='0.79'","Moving1.Torque [NewtonMeter] - a='60mm' b='0.7'"
14.5,2.73341796290745,2.47715310135325,2.22764807361579,2.51203741533861,2.29763852877501,2.31243058093455,2.22620846184986,1.86835095719413,1.83609584733929,1.60310775937454,-0.541759174484667,-0.786707848673713,-1.06084273406271,0.317223437717705,-0.330617276802906,
14.5099999999996,,,,,,,,,,,,,,,,-0.830642234578976
14.5199999999996,,,,,,,,,,,,,,,,-0.848673643856875
14.5299999999996,,,,,,,,,,,,,,,,-0.881173362030615
14.5399999999996,,,,,,,,,,,,,,,,-0.88309026436731
14.5499999999996,,,,,,,,,,,,,,,,-0.866180771632952
14.5599999999996,,,,,,,,,,,,,,,,-0.824297886271145
14.5699999999996,,,,,,,,,,,,,,,,-0.765631880022294
14.5799999999996,,,,,,,,,,,,,,,,-0.701272963352748
14.5899999999996,,,,,,,,,,,,,,,,-0.649446838911561
14.5999999999996,,,,,,,,,,,,,,,,-0.601433381034329
14.6,-0.753877739176445,-0.18675927520225,-0.131244611667322,-0.179640652623668,-0.215646705517385,-0.0093656929448695,-0.0130116111470919,-0.302505628190242,-0.289314297702316,-0.38138977880337,0.167833067254575,0.174707040648304,0.065489299690383,-0.376225909821823,-0.211047782319096,
14.6099999999996,,,,,,,,,,,,,,,,-0.556224907930667
14.6199999999996,,,,,,,,,,,,,,,,-0.516637069688341
14.6299999999996,,,,,,,,,,,,,,,,-0.4768573663907
14.6399999999996,,,,,,,,,,,,,,,,-0.430335088556983
14.6499999999996,,,,,,,,,,,,,,,,-0.38995407060351
14.6599999999996,,,,,,,,,,,,,,,,-0.324542445149916
14.6699999999996,,,,,,,,,,,,,,,,-0.227646916327565
14.6799999999996,,,,,,,,,,,,,,,,-0.10352925808715
14.6899999999996,,,,,,,,,,,,,,,,0.0360115102725623
14.6999999999996,,,,,,,,,,,,,,,,0.0407291933858114
14.7,-3.61413112156311,-2.63116230517442,-2.39298616452204,-2.73640740487303,-2.69955874218853,-2.25977884170864,-2.16950177511374,-2.41138640411705,-2.32142245897997,-2.30707163217523,0.47810004691312,0.83762511790003,1.16293992063059,-0.927669627682265,-0.220258186926145,
14.7099999999996,,,,,,,,,,,,,,,,0.01908507505716
14.7199999999996,,,,,,,,,,,,,,,,0.0373522825525867
14.7299999999996,,,,,,,,,,,,,,,,0.0936951783652785
14.7399999999996,,,,,,,,,,,,,,,,0.177516934774195
14.7499999999996,,,,,,,,,,,,,,,,0.265432344901971
14.7599999999996,,,,,,,,,,,,,,,,0.331945679826035
14.7699999999996,,,,,,,,,,,,,,,,0.386442291843865
14.7799999999996,,,,,,,,,,,,,,,,0.420523420161953
14.7899999999996,,,,,,,,,,,,,,,,0.438584478194248
14.7999999999996,,,,,,,,,,,,,,,,0.451799577810381
14.8,-4.01046241074351,-2.80293268236806,-2.71173564859338,-3.25350679745934,-3.27467121436246,-2.8600312525916,-2.81632496681298,-3.20233326656788,-3.1736381857007,-3.14773806564466,0.40561714752834,0.937307151613123,1.53209491746956,-0.98436909367635,-0.0504704199116008,
14.8099999999996,,,,,,,,,,,,,,,,0.462443180069705
14.8199999999996,,,,,,,,,,,,,,,,0.471640663749278
14.8299999999996,,,,,,,,,,,,,,,,0.489373895640043
14.8399999999996,,,,,,,,,,,,,,,,0.526881364343733
14.8499999999996,,,,,,,,,,,,,,,,0.578328515107871
14.8599999999996,,,,,,,,,,,,,,,,0.611039489912247
14.8699999999996,,,,,,,,,,,,,,,,0.603837798688686
14.8799999999996,,,,,,,,,,,,,,,,0.561792007795916
14.8899999999996,,,,,,,,,,,,,,,,0.49225030169933
14.8999999999996,,,,,,,,,,,,,,,,0.406164129147403
14.9,-2.51963721847349,-1.72066901535046,-1.76942460841779,-2.29084476263768,-2.3215212697308,-2.28885654121796,-2.19963224703462,-2.2495327727809,-2.11014347396515,-2.05181923957698,0.148582155207454,0.527719290677213,0.960938663192266,-0.671398473763194,0.151684645080868,
14.9099999999996,,,,,,,,,,,,,,,,0.32481808090079
14.9199999999996,,,,,,,,,,,,,,,,0.31167245754573
14.9299999999996,,,,,,,,,,,,,,,,0.334086278596224
14.9399999999996,,,,,,,,,,,,,,,,0.359727952488204
14.9499999999996,,,,,,,,,,,,,,,,0.371223887335312
14.9599999999996,,,,,,,,,,,,,,,,0.359041500979618
14.9699999999996,,,,,,,,,,,,,,,,0.315451346130785
14.9799999999996,,,,,,,,,,,,,,,,0.228489536270201
14.9899999999996,,,,,,,,,,,,,,,,0.147171430226216
14.9999999999996,,,,,,,,,,,,,,,,0.0842759842027948
15,-1.14090459112993,-1.11962815561291,-0.938667950380732,-0.822384793554306,-0.645815592543144,-0.818396669573639,-0.681271165070983,-0.238490532274728,-0.0720749405695235,-0.0372667091457612,-0.0461627229131394,-0.0799490659001009,0.0106301970492193,0.0428924920599898,0.165988157733492,
15.0099999999996,,,,,,,,,,,,,,,,0.0432504814785548
15.0199999999995,,,,,,,,,,,,,,,,0.0077166703091906
15.0299999999995,,,,,,,,,,,,,,,,-0.0300209492526091
15.0399999999995,,,,,,,,,,,,,,,,-0.0564288293620024
15.0499999999995,,,,,,,,,,,,,,,,-0.078887052625338
15.0599999999995,,,,,,,,,,,,,,,,-0.101513798608856
15.0699999999995,,,,,,,,,,,,,,,,-0.128159245940278
15.0799999999995,,,,,,,,,,,,,,,,-0.161015685335313
15.0899999999995,,,,,,,,,,,,,,,,-0.216236554886354
15.0999999999995,,,,,,,,,,,,,,,,-0.278462742235318
15.1,0.858595567917084,0.609334309594078,0.607664551281003,1.21637239754549,1.32305222850829,1.28613160223945,1.38733918344941,1.49896754698869,1.69793105244555,1.75500714849565,-0.43466099129796,-0.743671646350181,-0.869975092320818,0.745937798609773,0.0359349649833335,
15.1099999999995,,,,,,,,,,,,,,,,-0.327958559244871
15.1199999999995,,,,,,,,,,,,,,,,-0.349763186841062
15.1299999999995,,,,,,,,,,,,,,,,-0.334929657617492
15.1399999999995,,,,,,,,,,,,,,,,-0.390379789938538
15.1499999999995,,,,,,,,,,,,,,,,-0.453247864948533
15.1599999999995,,,,,,,,,,,,,,,,-0.500872590020217
15.1699999999995,,,,,,,,,,,,,,,,-0.530998203653472
15.1799999999995,,,,,,,,,,,,,,,,-0.539789042385639
15.1899999999995,,,,,,,,,,,,,,,,-0.520094678974746
15.1999999999995,,,,,,,,,,,,,,,,-0.477852697122642
15.2,3.20682722233936,2.50667252021653,2.40294999499325,3.05568058685262,3.07628443758298,3.1365706283429,3.05429586928131,2.91821004781062,2.89729443324073,2.87423397641792,-0.604164586012757,-1.01822497325772,-1.33393095994375,0.909796437977577,-0.130663101763931,
15.2099999999995,,,,,,,,,,,,,,,,-0.445669543893297
15.2199999999995,,,,,,,,,,,,,,,,-0.440793782558055
15.2299999999995,,,,,,,,,,,,,,,,-0.464443307828688
15.2399999999995,,,,,,,,,,,,,,,,-0.513270998258662
15.2499999999995,,,,,,,,,,,,,,,,-0.495262375256259
15.2599999999995,,,,,,,,,,,,,,,,-0.484660098557856
15.2699999999995,,,,,,,,,,,,,,,,-0.498113214050848
15.2799999999995,,,,,,,,,,,,,,,,-0.536815558414393
15.2899999999995,,,,,,,,,,,,,,,,-0.586564811218586
15.2999999999995,,,,,,,,,,,,,,,,-0.612135608203743
15.3,3.80460607508607,3.01936027160664,2.91199287356309,3.23524002004409,3.11743210952347,3.10218491048561,2.8448821640673,2.6511000469892,2.57754180204579,2.52706717775083,-0.243190199838676,-0.623324801107035,-1.08876774365332,0.628901671192986,-0.157706963165371,
15.3099999999995,,,,,,,,,,,,,,,,-0.614552678351053
15.3199999999995,,,,,,,,,,,,,,,,-0.604142180144727
15.3299999999995,,,,,,,,,,,,,,,,-0.552478412095303
15.3399999999995,,,,,,,,,,,,,,,,-0.483256332265539
15.3499999999995,,,,,,,,,,,,,,,,-0.435833809455369
15.3599999999995,,,,,,,,,,,,,,,,-0.465932000093827
15.3699999999995,,,,,,,,,,,,,,,,-0.495052855861853
15.3799999999995,,,,,,,,,,,,,,,,-0.50257947997274
15.3899999999995,,,,,,,,,,,,,,,,-0.482362392041344
15.3999999999995,,,,,,,,,,,,,,,,-0.441026241174856
15.4,1.45941113141313,1.07559737180499,1.17547482687269,1.09497139117661,1.05253221959195,1.1632656528024,0.889143803345968,0.836218272700386,0.794896267524107,0.856573040360628,0.306748915959307,0.166305090575016,-0.151195704119715,0.055636807112864,0.0121263374753273,
15.4099999999995,,,,,,,,,,,,,,,,-0.390284738140281
15.4199999999995,,,,,,,,,,,,,,,,-0.328175963855292
15.4299999999995,,,,,,,,,,,,,,,,-0.268839370927295
15.4399999999995,,,,,,,,,,,,,,,,-0.218404251765066
15.4499999999995,,,,,,,,,,,,,,,,-0.173823716374337
15.4599999999995,,,,,,,,,,,,,,,,-0.134955945662512
15.4699999999995,,,,,,,,,,,,,,,,-0.0810756149190396
15.4799999999995,,,,,,,,,,,,,,,,-0.0436816988528536
15.4899999999995,,,,,,,,,,,,,,,,-0.0147487931714457
15.4999999999995,,,,,,,,,,,,,,,,0.00878419844640169
15.5,-2.90659301966297,-2.10650919606498,-1.78413256168179,-2.09550610567206,-2.03935404515192,-1.71736788165696,-1.72038820365845,-1.69691527127053,-1.65077675774176,-1.47180507427279,0.536568138646953,0.704233326895335,0.872039617599104,-0.518809298399285,0.0824547412654674,
15.5099999999995,,,,,,,,,,,,,,,,0.033064659933139
15.5199999999995,,,,,,,,,,,,,,,,0.0753389840799161
15.5299999999995,,,,,,,,,,,,,,,,0.140138922868344
15.5399999999995,,,,,,,,,,,,,,,,0.227466022383209
15.5499999999995,,,,,,,,,,,,,,,,0.329879797414759
15.5599999999995,,,,,,,,,,,,,,,,0.42292991607299
15.5699999999995,,,,,,,,,,,,,,,,0.491676241935957
15.5799999999995,,,,,,,,,,,,,,,,0.532356470057093
15.5899999999995,,,,,,,,,,,,,,,,0.55857234939887
15.5999999999995,,,,,,,,,,,,,,,,0.57617427924682
15.6,-2.91511195404414,-2.48714774301829,-2.11296271461637,-3.21346230740949,-3.20640328335681,-2.92642562391778,-3.20529539502805,-3.10121363724981,-3.1179604824086,-2.84457708967576,0.396951397101027,0.937987905374454,1.37991379857985,-0.867945987868186,0.0794347527905207,
